what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445392425236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393112069
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445393112087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393113128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393244555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393245861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393564551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393566162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393714132
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1445393715932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393719125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393743207
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1445393746376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393746712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393748693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393758377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393758451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393761563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393783472
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445393792598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445393793141
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445393815034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393853333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445393897333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445393902334
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1445393971313
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445393973751
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394010825
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445394074474
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394092973
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394168117
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394176929
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394202164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394218602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445394273109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445394289906
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1445394296383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394296692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394304534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445394342582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1445394342892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445394347147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394348105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394348236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394348425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394348792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394349184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394349395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394349629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394349812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394350012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394350175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394350431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394350533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394350766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394351042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394351417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1445394351882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1445394353444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394377384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394665498
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1445394669291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394673657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394677259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394682671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394683225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394683263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394686208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394692331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394696907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394709022
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445394713101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394713626
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445394713635
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0xa0, /cygdrive/f/quartus2/Lab8_provided/software/usb_kb/usb_kb.elf] return code: 4, 'other error'",1445394735177
error,log,,,"Downloading ELF Process failed",1445394735178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394735203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394741416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394748436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394761308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394768137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445394770250
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445394777308
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1445394777720
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445394788050
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394873911
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445394917657
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445394939205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395000436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395047751
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445395066380
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445395075613
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445395102491
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445395111812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445395198237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395200469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395403670
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445395416163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395451130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395480991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1445395492294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395501092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395610890
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445395619597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445395657931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445396122983
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445396127709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445396187821
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445396217870
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445396225935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445396229025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445396252159
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445396255796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445396261464
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1445396285807
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445396319696
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1445396326599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1445396345520
